year,pnid,D_SEX,D_AGE,RQ7_1,Q3_1a1,REGION_01,REGION_02,REGION_03,REGION_04,REGION_05,REGION_06,REGION_07,REGION_08,REGION_09,REGION_10,REGION_11,REGION_12,REGION_13,REGION_14,REGION_15,REGION_16,REGION_17
2025,5017,2,4,1,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5018,2,3,2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,5020,2,3,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5021,2,6,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5022,2,6,3,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5025,2,3,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5026,2,3,2,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5028,1,2,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5029,1,6,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5030,1,2,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5031,2,3,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5032,2,3,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5033,2,3,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5035,1,2,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5036,1,4,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5037,1,3,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5038,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5041,1,4,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5042,2,3,3,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5043,2,6,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5044,2,2,1,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5045,2,4,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5046,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5047,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5048,2,3,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5050,2,2,2,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5055,2,2,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5056,1,3,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5058,1,2,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5059,1,4,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5062,2,3,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5063,2,5,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5064,2,3,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5065,1,5,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5066,1,3,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5069,2,5,1,14.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5070,2,2,1,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5071,2,2,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5073,1,2,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5074,1,5,1,1.0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
2025,5076,2,5,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5077,2,4,2,12.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5078,2,3,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5080,2,3,2,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5081,2,5,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5082,2,4,2,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5083,2,4,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5084,1,3,2,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5085,2,4,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5086,2,2,2,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5090,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5092,2,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5093,1,2,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5094,1,6,2,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5095,2,4,2,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5096,1,4,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5099,2,5,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5100,2,5,2,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5102,2,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5103,1,4,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5104,2,2,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5105,1,2,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5107,2,3,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5108,1,2,1,14.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5110,2,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5112,2,2,3,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5113,1,6,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5114,2,3,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5115,2,6,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5116,2,3,3,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5117,2,2,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5118,1,2,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5119,1,2,3,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5120,1,3,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,5121,2,6,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5122,1,1,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5123,1,5,3,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5124,2,3,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5125,2,3,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5126,2,4,3,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5127,1,6,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5129,2,6,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5130,2,3,1,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5131,2,6,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5132,2,4,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5133,2,2,2,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5134,2,4,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5135,1,6,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5136,2,3,3,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5137,1,3,3,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5138,2,5,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5140,2,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5141,1,2,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5143,2,5,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5146,2,5,3,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5147,2,4,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5148,2,2,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5149,2,2,1,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5151,2,2,2,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5152,2,6,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5153,1,2,3,8.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5154,1,2,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5155,2,5,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5156,2,3,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5158,2,5,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5159,1,5,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5160,2,3,2,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5161,1,2,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025,5162,1,3,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,5163,1,2,3,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5164,1,5,2,6.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025,5165,2,2,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5166,2,6,3,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5167,2,2,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5169,2,2,3,5.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5170,1,5,2,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5172,2,3,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5174,2,6,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5175,2,3,2,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5176,2,6,2,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5178,2,4,2,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5179,2,2,2,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5180,2,2,1,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5183,2,6,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5185,2,3,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5186,2,3,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5187,1,6,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5190,2,4,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5191,2,6,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5194,2,3,2,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5195,1,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5196,2,2,2,5.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5198,2,4,2,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5201,2,5,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5203,2,2,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5205,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5206,2,5,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5207,1,5,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5210,2,5,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5211,1,5,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5213,2,2,2,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5214,2,5,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5217,1,3,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5220,2,5,3,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5221,1,2,1,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5224,2,4,3,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5226,2,3,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5227,1,3,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5229,1,6,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5230,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5232,2,3,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5233,1,3,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025,5234,2,2,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5235,1,2,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5236,2,2,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5237,2,2,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5238,2,5,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5239,1,3,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5243,1,3,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5247,1,2,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5248,1,5,2,6.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
2025,5249,1,2,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5250,2,2,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5251,2,4,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5254,2,5,3,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5255,2,3,3,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5256,2,4,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5258,1,4,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5259,1,5,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5260,1,6,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5261,2,3,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5262,2,2,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025,5263,1,3,2,5.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5266,2,2,1,7.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5267,2,3,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5269,1,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5270,2,2,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5271,2,4,1,3.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2025,5272,1,2,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025,5278,2,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5281,2,4,2,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5283,2,6,2,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5284,2,4,3,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5286,2,5,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5287,2,2,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5289,2,2,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5290,2,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5293,2,5,3,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5294,1,2,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5295,2,6,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5296,2,3,3,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5297,1,5,2,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5298,1,3,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5300,2,6,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5301,1,3,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025,5302,2,2,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5303,1,6,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5304,2,3,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5305,1,5,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5308,1,2,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5310,1,3,2,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5311,1,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,5312,2,2,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5313,2,3,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5314,2,6,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025,5317,2,3,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5318,1,2,2,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5319,2,5,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025,5320,2,2,3,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5321,2,5,3,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5322,1,4,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5323,1,6,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5324,2,2,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5325,1,3,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5326,1,5,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5327,2,3,2,14.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025,5328,1,3,2,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5329,2,3,2,6.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025,5330,2,3,1,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5331,2,5,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5332,2,4,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5333,2,3,2,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5334,1,4,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5335,2,2,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5336,2,3,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5338,2,2,1,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5339,1,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5342,1,4,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5343,1,4,2,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5344,1,5,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5345,2,2,2,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5346,2,3,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5348,1,3,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5349,2,2,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5350,2,3,2,2.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025,5351,1,3,2,13.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
2025,5353,2,2,3,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5361,2,2,2,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025,5362,2,5,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5364,1,4,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5366,2,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5368,2,4,2,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2025,5370,2,2,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5371,2,3,3,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5373,2,2,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5374,2,3,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5375,1,2,2,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5377,2,5,3,10.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5378,1,1,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5379,1,2,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5380,2,5,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5381,2,3,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5383,2,1,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5384,1,5,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5385,2,4,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5387,1,3,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5388,2,4,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5389,2,4,1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2025,5391,2,3,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5392,1,5,3,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5393,2,2,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5394,2,4,1,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5395,2,3,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5396,2,5,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5397,2,6,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5398,2,3,3,7.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5399,2,2,2,6.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5401,1,2,3,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5402,1,6,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5403,2,2,2,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5405,2,3,2,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5406,2,6,3,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5407,1,5,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5409,2,2,2,13.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,5410,2,2,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5411,1,6,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,5412,1,5,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
